#lenk          enk(meV)       PAM  Sxy            Syz            Szx
   2.2709975885  98.4843463621 -1.0   0.0075505729   0.0000000000   0.0000000000
   2.2851544197  98.4690242316 -1.0   0.0070728192   0.0000000000   0.0000000000
   2.2993112509  98.4545844849 -1.0   0.0066058205   0.0000000000   0.0000000000
   2.3134680822  98.4410199312 -1.0   0.0061495660   0.0000000000   0.0000000000
   2.3276249134  98.4283233003 -1.0   0.0057039616   0.0000000000   0.0000000000
   2.3417817446  98.4164873153 -1.0   0.0052688301   0.0000000000   0.0000000000
   2.3559385758  98.4055047659 -1.0   0.0048439122   0.0000000000   0.0000000000
   2.3700954071  98.3953685788 -1.0   0.0044288682   0.0000000000   0.0000000000
   2.3842522383  98.3860718873 -1.0   0.0040232800   0.0000000000   0.0000000000
   2.3984090695  98.3776080982 -1.0   0.0036266546   0.0000000000   0.0000000000
   2.4125659007  98.3699709556 -1.0   0.0032384270   0.0000000000   0.0000000000
   2.4267227319  98.3631546015 -1.0   0.0028579649   0.0000000000   0.0000000000
   2.4408795632  98.3571536321 -1.0   0.0024845735   0.0000000000   0.0000000000
   2.4550363944  98.3519631501 -1.0   0.0021175005   0.0000000000   0.0000000000
   2.4691932256  98.3475788116 -1.0   0.0017559425   0.0000000000   0.0000000000
   2.4833500568  98.3439968679 -1.0   0.0013990510   0.0000000000   0.0000000000
   2.4975068881  98.3412142014 -1.0   0.0010459395   0.0000000000   0.0000000000
   2.5116637193  98.3392283559 -1.0   0.0000000000   0.0000000000   0.0000000000
   2.5258205505  98.3380375598 -1.0   0.0000000000   0.0000000000   0.0000000000
   2.5399773817  98.3376407433  0.0   0.0000000000   0.0000000000   0.0000000000
   2.5399773817  98.3376407433  0.0   0.0000000000   0.0000000000   0.0000000000
   2.5586339873  98.3415936475  0.0   0.0000000000   0.0046841438   0.0027043917
   2.5772905928  98.3533878816  0.0   0.0000000000   0.0093287716   0.0053859689
   2.5959471983  98.3728321942  0.0   0.0000000000   0.0138954500   0.0080225420
   2.6146038039  98.3996149799  0.0   0.0000000000   0.0183478494   0.0105931360
   2.6332604094  98.4333145372  0.0   0.0000000000   0.0226526472   0.0130785123
   2.6519170150  98.4734125528  0.0   0.0000000000   0.0267802689   0.0154615958
   2.6705736205  98.5193100399  0.0   0.0000000000   0.0307054333   0.0177277906
   2.6892302261  98.5703448659  0.0   0.0000000000   0.0344074876   0.0198651727
   2.7078868316  98.6258099899  0.0   0.0013120275   0.0378705288   0.0218645605
   2.7265434371  98.6849715786  0.0   0.0017301546   0.0410833251   0.0237194693
   2.7452000427  98.7470862699  0.0   0.0022056427   0.0440390596   0.0254259635
   2.7638566482  98.8114169970  0.0   0.0027328368   0.0467349256   0.0269824225
   2.7825132538  98.8772469391  0.0   0.0033043351   0.0491716048   0.0283892399
   2.8011698593  98.9438913277  0.0   0.0039112315   0.0513526631   0.0296484745
   2.8198264649  99.0107069866  0.0   0.0045433471   0.0532838904   0.0307634691
   2.8384830704  99.0770996126  0.0   0.0051894313   0.0549726102   0.0317384519
   2.8571396759  99.1425289050  0.0   0.0058373179   0.0564269762   0.0325781306
   2.8757962815  99.2065117346  0.0   0.0064740213   0.0576552692   0.0332872859
   2.8944528870  99.2686235893  0.0   0.0070857682   0.0586651999   0.0338703695
   2.9131094926  99.3284985707  0.0   0.0076579625   0.0594632233   0.0343311086
   2.9317660981  99.3858282282  0.0   0.0081750901   0.0600538706   0.0346721189
   2.9504227037  99.4403595265  0.0   0.0086205812   0.0604391069   0.0348945352
   2.9690793092  99.4918922376  0.0   0.0089766625   0.0606177425   0.0349976704
   2.9877359147  99.5402760462  0.0   0.0092242518   0.0605849395   0.0349787315
   3.0063925203  99.5854076494  0.0   0.0093429771   0.0603318923   0.0348326346
   3.0250491258  99.6272281137  0.0   0.0093114340   0.0598457933   0.0345519851
   3.0437057314  99.6657207248  0.0   0.0091078310   0.0591102286   0.0341273066
   3.0623623369  99.7009094996  0.0   0.0087111980   0.0581061508   0.0335476019
   3.0810189424  99.7328584176  0.0   0.0081033329   0.0568135057   0.0328012929
   3.0996755480  99.7616712241  0.0   0.0072716106   0.0552133662   0.0318774519
   3.1183321535  99.7874913270  0.0   0.0062126789   0.0532899266   0.0307669535
   3.1369887591  99.8105007652  0.0   0.0049369497   0.0510307140   0.0294625965
   3.1556453646  99.8309162601  0.0   0.0034738449   0.0484213092   0.0279560560
   3.1743019702  99.8489783504  0.0   0.0018784952   0.0454259982   0.0262267125
   3.1929585757  99.8649244829  0.0   0.0000000000   0.0419318794   0.0242093821
   3.2116151812  99.8789215662  0.0  -0.0012699953   0.0375881496   0.0217015286
   3.2302717868  99.8908831404  0.0  -0.0023349349   0.0313194905   0.0180823167
   3.2489283923  99.8999568378  0.0  -0.0022006087   0.0200758726   0.0115908108
   3.2675849979  99.9036790987  0.0   0.0000000000   0.0000000000   0.0000000000
   3.2675849979  99.9036790987  0.0   0.0000000000   0.0000000000   0.0000000000
   3.2783563940  99.9040636944  0.0   0.0000000000   0.0000000000   0.0000000000
   3.2891277901  99.9052146945  0.0   0.0000000000   0.0000000000   0.0000000000
   3.2998991863  99.9071237589  0.0   0.0000000000   0.0000000000   0.0000000000
   3.3106705824  99.9097770601  0.0   0.0000000000   0.0000000000  -0.0010088457
   3.3214419785  99.9131553912  0.0   0.0000000000   0.0000000000  -0.0012527508
   3.3322133747  99.9172343173  0.0   0.0000000000   0.0000000000  -0.0014910803
   3.3429847708  99.9219843694  0.0   0.0000000000   0.0000000000  -0.0017226924
   3.3537561670  99.9273712806  0.0   0.0000000000   0.0011241785  -0.0019464304
   3.3645275631  99.9333562637  0.0   0.0000000000   0.0012482672  -0.0021611176
   3.3752989592  99.9398963298  0.0   0.0000000000   0.0013665651  -0.0023655411
   3.3860703554  99.9469446454  0.0   0.0000000000   0.0014786497  -0.0025583551
   3.3968417515  99.9544509284  0.0   0.0000000000   0.0015916206  -0.0027338532
   3.4076131476  99.9564870249  0.0   0.0000000000  -0.0033065579   0.0057310580
   3.4183845438  99.9576300367  0.0   0.0000000000  -0.0035094475   0.0060804444
   3.4291559399  99.9588149303  0.0   0.0000000000  -0.0037012004   0.0064119681
   3.4399273360  99.9600327402  0.0   0.0000000000  -0.0038817715   0.0067244416
   3.4506987322  99.9612740284  0.0   0.0000000000  -0.0040506742   0.0070168265
   3.4614701283  99.9625289529  0.0   0.0000000000  -0.0042072830   0.0072879769
   3.4722415245  99.9637873549  0.0   0.0000000000  -0.0043508328   0.0075365418
   3.4830129206  99.9650388672  0.0   0.0000000000  -0.0044803804   0.0077608747
   3.4937843167  99.9662730461  0.0   0.0000000000  -0.0045947533   0.0079589377
   3.5045557129  99.9674795282  0.0   0.0000000000  -0.0046924910   0.0081281971
   3.5153271090  99.9686482128  0.0   0.0000000000  -0.0047717831   0.0082655145
   3.5260985051  99.9697694668  0.0   0.0000000000  -0.0048304051   0.0083670351
   3.5368699013  99.9708343495  0.0   0.0000000000  -0.0048656565   0.0084280802
   3.5476412974  99.9718348492  0.0   0.0000000000  -0.0048743035   0.0084430478
   3.5584126935  99.9727641188  0.0   0.0000000000  -0.0048525305   0.0084053285
   3.5691840897  99.9736166966  0.0   0.0000000000  -0.0047959043   0.0083072428
   3.5799554858  99.9743886915  0.0   0.0000000000  -0.0046993522   0.0081400045
   3.5907268819  99.9750779076  0.0   0.0000000000  -0.0045571578   0.0078937121
   3.6014982781  99.9756838840  0.0   0.0000000000  -0.0043629728   0.0075573696
   3.6122696742  99.9762078207  0.0   0.0000000000  -0.0041098438   0.0071189329
   3.6230410704  99.9766523666  0.0   0.0000000000  -0.0037902511   0.0065653777
   3.6338124665  99.9770212456  0.0   0.0000000000  -0.0033961581   0.0058827838
   3.6445838626  99.9773187076  0.0   0.0000000000  -0.0029190695   0.0050564368
   3.6553552588  99.9775487935  0.0   0.0000000000  -0.0023501033   0.0040709524
   3.6661266549  99.9777144167  0.0   0.0000000000  -0.0016800884   0.0029104459
   3.6768980510  99.9778162702  0.0   0.0000000000   0.0000000000   0.0015587835
   3.6876694472  99.9778515801  0.0   0.0000000000   0.0000000000   0.0000000000
   3.6876694472  99.9778515801  0.0   0.0000000000   0.0000000000   0.0000000000
   3.7092122394  99.9776860118  0.0   0.0000000000   0.0021931439   0.0037982243
   3.7307550317  99.9770728981  0.0   0.0000000000   0.0049520862   0.0085769187
   3.7522978240  99.9757249364  0.0   0.0000000000   0.0082827009   0.0143457774
   3.7738406163  99.9731878379  0.0   0.0000000000   0.0120982217   0.0209545160
   3.7953834085  99.9688578470  0.0   0.0000000000   0.0161831335   0.0280298492
   3.8169262008  99.9620582070  0.0   0.0000000000   0.0202122000   0.0350084485
   3.8384689931  99.9521566559  0.0   0.0000000000   0.0238512049   0.0413114315
   3.8600117853  99.9386650582  0.0   0.0000000000   0.0268819465   0.0465608607
   3.8815545776  99.9212695046  0.0   0.0000000000   0.0292533065   0.0506681973
   3.9030973699  99.8997955785  0.0   0.0000000000   0.0310381296   0.0537596142
   3.9246401622  99.8741521307  0.0   0.0000000000   0.0323580427   0.0560457778
   3.9461829544  99.8442877452  0.0   0.0000000000   0.0333303294   0.0577298314
   3.9677257467  99.8101687066  0.0   0.0000000000   0.0340464207   0.0589701393
   3.9892685390  99.7717732076  0.0   0.0000000000   0.0345697207   0.0598765216
   4.0108113313  99.7290944787  0.0   0.0000000000   0.0349407444   0.0605191531
   4.0323541235  99.6821478661  0.0   0.0000000000   0.0351833298   0.0609393225
   4.0538969158  99.6309793135  0.0   0.0000000000   0.0353097562   0.0611582987
   4.0754397081  99.5756741696  0.0   0.0000000000   0.0353244305   0.0611837144
   4.0969825003  99.5163659544  0.0   0.0000000000   0.0352263935   0.0610139086
   4.1185252926  99.4532449777  0.0   0.0000000000   0.0350109959   0.0606408282
   4.1400680849  99.3865667494  0.0   0.0000000000   0.0346710337   0.0600519958
   4.1616108772  99.3166600598  0.0   0.0000000000   0.0341975554   0.0592319066
   4.1831536694  99.2439344948  0.0   0.0000000000   0.0335804838   0.0581631069
   4.2046964617  99.1688870174  0.0   0.0000000000   0.0328091509   0.0568271186
   4.2262392540  99.0921070957  0.0   0.0000000000   0.0318728059   0.0552053211
   4.2477820462  99.0142797279  0.0   0.0000000000   0.0307611381   0.0532798555
   4.2693248385  98.9361855929  0.0   0.0000000000   0.0294648339   0.0510345905
   4.2908676308  98.8586975025  0.0   0.0000000000   0.0279761756   0.0484561586
   4.3124104231  98.7827723335  0.0   0.0000000000   0.0262896736   0.0455350511
   4.3339532153  98.7094377402  0.0   0.0000000000   0.0244027108   0.0422667356
   4.3554960076  98.6397731779  0.0   0.0000000000   0.0223161696   0.0386527400
   4.3770387999  98.5748851370  0.0   0.0000000000   0.0200349933   0.0347016267
   4.3985815921  98.5158769739  0.0   0.0000000000   0.0175686354   0.0304297694
   4.4201243844  98.4638143000  0.0   0.0000000000   0.0149313389   0.0258618378
   4.4416671767  98.4196874904  0.0   0.0000000000   0.0121421974   0.0210309028
   4.4632099690  98.3843734239  0.0   0.0000000000   0.0092249570   0.0159780942
   4.4847527612  98.3585989676  0.0   0.0000000000   0.0062075398   0.0107517744
   4.5062955535  98.3429088875  0.0   0.0000000000   0.0031212935   0.0054062389
   4.5278383458  98.3376407433  0.0   0.0000000000   0.0000000000   0.0000000000
   4.5278383458  99.9036790987  0.0   0.0000000000   0.0000000000   0.0000000000
   4.5419951770  99.8821296844  0.0  -0.0141681746   0.0216343057   0.0124905731
   4.5561520082  99.8454952644  0.0  -0.0186677314   0.0209620759   0.0121024610
   4.5703088394  99.8053893404  0.0  -0.0216953725   0.0182909339   0.0105602764
   4.5844656707  99.7635020646  0.0  -0.0240878488   0.0156108839   0.0090129487
   4.5986225019  99.7204468889  0.0  -0.0260294965   0.0132104299   0.0076270458
   4.6127793331  99.6765853046  0.0  -0.0276110506   0.0111249791   0.0064230102
   4.6269361643  99.6321759959  0.0  -0.0288939601   0.0093311714   0.0053873548
   4.6410929956  99.5874215191  0.0  -0.0299235491   0.0077920280   0.0044987299
   4.6552498268  99.5424895168  0.0  -0.0307339015   0.0064704770   0.0037357320
   4.6694066580  99.4975247705  0.0  -0.0313507646   0.0053335145   0.0030793064
   4.6835634892  99.4526568855  0.0  -0.0317936412   0.0043531156   0.0025132728
   4.6977203204  99.4080054729  0.0  -0.0320773665   0.0035059813   0.0020241795
   4.7118771517  99.3636837364  0.0  -0.0322133019   0.0027729178   0.0016009450
   4.7260339829  99.3198009722  0.0  -0.0322102371   0.0021381574   0.0012344659
   4.7401908141  99.2764643022  0.0  -0.0320750729   0.0015887361   0.0000000000
   4.7543476453  99.2337798440  0.0  -0.0318133394   0.0011139614   0.0000000000
   4.7685044766  99.1918534612  0.0  -0.0314295921   0.0000000000   0.0000000000
   4.7826613078  99.1507911887  0.0  -0.0309277168   0.0000000000   0.0000000000
   4.7968181390  99.1106994062  0.0  -0.0303111680   0.0000000000   0.0000000000
   4.8109749702  99.0716848096  0.0  -0.0295831557   0.0000000000   0.0000000000
   4.8251318014  99.0338542196  0.0  -0.0287467935   0.0000000000   0.0000000000
   4.8392886327  98.9973142598  0.0  -0.0278052173   0.0000000000   0.0000000000
   4.8534454639  98.9621709282  0.0  -0.0267616806   0.0000000000   0.0000000000
   4.8676022951  98.9285290838  0.0  -0.0256196305   0.0000000000   0.0000000000
   4.8817591263  98.8964918671  0.0  -0.0243827682   0.0000000000   0.0000000000
   4.8959159576  98.8661600706  0.0  -0.0230550958   0.0000000000   0.0000000000
   4.9100727888  98.8376314755  0.0  -0.0216409520   0.0000000000   0.0000000000
   4.9242296200  98.8110001673  0.0  -0.0201450365   0.0000000000   0.0000000000
   4.9383864512  98.7863558450  0.0  -0.0185724243   0.0000000000   0.0000000000
   4.9525432824  98.7637831358  0.0  -0.0169285721   0.0000000000   0.0000000000
   4.9667001137  98.7433609267  0.0  -0.0152193146   0.0000000000   0.0000000000
   4.9808569449  98.7251617246  0.0  -0.0134508531   0.0000000000   0.0000000000
   4.9950137761  98.7092510546  0.0  -0.0116297371   0.0000000000   0.0000000000
   5.0091706073  98.6956869064  0.0  -0.0097628376   0.0000000000   0.0000000000
   5.0233274386  98.6845192361  0.0  -0.0078573144   0.0000000000   0.0000000000
   5.0374842698  98.6757895324  0.0  -0.0059205779   0.0000000000   0.0000000000
   5.0516411010  98.6695304522  0.0  -0.0039602447   0.0000000000   0.0000000000
   5.0657979322  98.6657655320  0.0  -0.0019840907   0.0000000000   0.0000000000
   5.0799547634  98.6645089783  0.0   0.0000000000   0.0000000000   0.0000000000
   5.0799547634  98.5924171527  0.0   0.0000000000   0.0000000000   0.0000000000
   5.0941115947  98.5940660248  0.0  -0.0030475272   0.0000000000   0.0000000000
   5.1082684259  98.5990046342  0.0  -0.0060819655   0.0000000000   0.0000000000
   5.1224252571  98.6072090551  0.0  -0.0090903333   0.0000000000   0.0000000000
   5.1365820883  98.6186397277  0.0  -0.0120598617   0.0000000000   0.0000000000
   5.1507389196  98.6332419245  0.0  -0.0149780976   0.0000000000   0.0000000000
   5.1648957508  98.6509463906  0.0  -0.0178330015   0.0000000000   0.0000000000
   5.1790525820  98.6716701422  0.0  -0.0206130402   0.0000000000   0.0000000000
   5.1932094132  98.6953174077  0.0  -0.0233072724   0.0000000000   0.0000000000
   5.2073662444  98.7217806919  0.0  -0.0259054272   0.0000000000   0.0000000000
   5.2215230757  98.7509419421  0.0  -0.0283979731   0.0000000000   0.0000000000
   5.2356799069  98.7826737932  0.0  -0.0307761787   0.0000000000   0.0000000000
   5.2498367381  98.8168408689  0.0  -0.0330321644   0.0000000000   0.0000000000
   5.2639935693  98.8533011150  0.0  -0.0351589438   0.0000000000   0.0000000000
   5.2781504006  98.8919071424  0.0  -0.0371504568   0.0000000000   0.0000000000
   5.2923072318  98.9325075581  0.0  -0.0390015918   0.0000000000   0.0000000000
   5.3064640630  98.9749482631  0.0  -0.0407082007   0.0000000000   0.0000000000
   5.3206208942  99.0190737003  0.0  -0.0422671038   0.0000000000   0.0000000000
   5.3347777254  99.0647280348  0.0  -0.0436760869   0.0000000000   0.0000000000
   5.3489345567  99.1117562555  0.0  -0.0449338906   0.0000000000   0.0000000000
   5.3630913879  99.1600051835  0.0  -0.0460401916   0.0000000000   0.0000000000
   5.3772482191  99.2093243839  0.0  -0.0469955771   0.0000000000   0.0000000000
   5.3914050503  99.2595669709  0.0  -0.0478015129   0.0000000000   0.0000000000
   5.4055618816  99.3105903063  0.0  -0.0484603050   0.0000000000   0.0000000000
   5.4197187128  99.3622565901  0.0  -0.0489750550   0.0000000000   0.0000000000
   5.4338755440  99.4144333433  0.0  -0.0493496107   0.0000000000   0.0000000000
   5.4480323752  99.4669937890  0.0  -0.0495885117   0.0000000000   0.0000000000
   5.4621892064  99.5198171338  0.0  -0.0496969303   0.0000000000   0.0000000000
   5.4763460377  99.5727887583  0.0  -0.0496806093   0.0000000000   0.0000000000
   5.4905028689  99.6258003216  0.0  -0.0495457955   0.0000000000   0.0000000000
   5.5046597001  99.6787497900  0.0  -0.0492991716   0.0000000000   0.0000000000
   5.5188165313  99.7315413952  0.0  -0.0489477859   0.0000000000   0.0000000000
   5.5329733626  99.7840855333  0.0  -0.0484989808   0.0000000000   0.0000000000
   5.5471301938  99.8362986096  0.0  -0.0479603217   0.0000000000   0.0000000000
   5.5612870250  99.8881028390  0.0  -0.0473395255   0.0000000000   0.0000000000
